TimeStamp,HeartRate,BreathRate
1603590467,93.87,15.2
1603590497,91.42,14.76
1603590527,101.84,15.79
1603590557,93.55,15.31
1603590587,99.81,14.4
1603590617,97.13,15.19
1603590647,92.69,14.61
1603590677,88.15,15.3
1603590707,87.04,14.94
1603590737,87.08,15.31
1603590767,84.61,14.79
1603590797,89.19,15.61
1603590827,90.75,14.19
1603590857,96.72,15.84
1603590887,98.79,15.96
1603590917,92.42,15.67
1603590947,84.23,15.86
1603590977,82.61,15.42
1603591007,78.52,15.62
1603591037,86.21,15.14
1603591067,90.37,15.8
1603591097,103.59,15.8
1603591127,90.8,16.84
1603591157,79.29,15.87
1603591187,87.91,15.83
1603591217,88.67,14.73
1603591247,91.13,15.43
1603591277,89.79,15.59
1603591307,84.05,15.59
1603591337,90.9,15.59
1603591367,90.87,14.45
1603591397,93.88,15.19
1603591427,96.42,15.89
1603591457,91.72,15.46
1603591487,92.16,17.38
1603591517,97.73,16.05
1603591547,83.06,16.82
1603591577,88.55,16.82
1603591607,95.49,15.84
1603591637,93.81,18.48
1603591667,91.21,18.2
1603591697,97.93,16.57
1603591727,88.65,18.2
1603591757,99.04,18.8
1603591787,91.35,18.8
1603591817,93.31,18.8
1603591847,57.73,16.83
1603591877,66.91,12.54
1603591907,70.51,18.47
1603591937,70.24,18.3
1603591967,80.59,16.59
1603591997,81.82,17.01
1603592027,84.69,17.01
1603592057,91.45,17.01
1603592087,95.53,16.97
1603592117,93.72,17.03
1603592147,87.43,17.03
1603592177,90.22,17.03
1603592207,90.22,17.03
1603592237,90.22,17.03
1603592267,96.69,17.03
1603592297,97.58,17.03
